review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
a006e93121a1993411a48e7964258a6a,fd984ab24b8957a92cf633abe51ba985,5,,,2017-11-04 00:00:00,2017-11-07 14:28:13
63ded50aa790d0e22c584fa31db19a28,6f9ad3f2dd5e9af9e2469639e421f66a,5,,,2018-01-04 00:00:00,2018-01-04 20:59:18
67ba2c39747a4fb170e9bec7a4dc1e1b,26526add9da95bea7b977eff1d40d11b,5,,,2017-05-25 00:00:00,2017-05-28 05:19:23
db9706ad0a7148734741b189036c1ac1,773e520cc5e67e4d6f8af15926317a36,5,,"Entregue no prazo, tudo certo",2017-10-10 00:00:00,2017-10-10 15:55:29
56b21e199c92f8b589167a74704d1127,e26feee700e28b2867a3e8d6f2b644b3,5,,"Tudo bem explicado, pude rastrear o pedido e recebi antes do prazo final. Gostei muito.",2017-03-22 00:00:00,2017-03-22 17:12:09
cdc0920d81bace9da0a20b60f3bb6721,3d1a669c8ccacd61bf065e1537d5cad4,5,,,2018-06-07 00:00:00,2018-06-07 21:52:06
293a333beb2e22050e201d7a36a77430,2c852a7e0e3b7773bea4ad95ee8e03c3,5,,,2018-02-01 00:00:00,2018-02-02 10:31:37
46df38af47163bd32b83e97e95498b9d,76575700bd0fef8974ff82601ad505bb,1,Produto ainda não chegou,A tercerizada me enviou email culpando os correios...,2018-05-18 00:00:00,2018-05-20 15:16:02
8c672ab47d9f45e8dff459cfdf4e865f,0be284f82e07ecf4a437f85b82ba09cf,5,Super recomendo,Produto de qualidade e entregue dentro do prazo,2018-06-22 00:00:00,2018-07-03 18:09:34
652056558735969ab9fce15cf6a5b1cf,de2e5a0863ec922ee9fb96b8b3395de2,5,,,2018-08-24 00:00:00,2018-08-25 17:53:24
976826d5164d3c7cba084c5c9671b4bc,b73b19c4bb2d3aded7b9714199bb83eb,5,,,2018-01-11 00:00:00,2018-01-12 16:39:28
3c0eae2c688926aeacb3f4bd8a8a1944,c7f459819fbc882d63765b5488f6fc8c,1,Não recebi o produto,Não recebi o produto e o prazo acabou,2018-04-28 00:00:00,2018-04-29 10:10:15
aae14327e70d5b8e332bec53f990d370,ec3bdf0a23bf186cbcc4708cbd0245b2,4,,.,2018-03-16 00:00:00,2018-03-17 11:30:46
2e3020f28e860ad9fb6e10ef8965e70f,1541c47057fa62778f2f86eb39a329b1,5,,,2018-06-30 00:00:00,2018-07-02 20:12:05
6a0c7364b2cf963b8096d2f334f129ad,c639deb1d7acde15275d18404daa749a,5,,,2017-12-01 00:00:00,2017-12-04 00:01:12
ebe73d53029c5ffd1c8489f0f46d823e,825c221a4e981f278e9c5ec6ead83a3f,5,,Recebi o produto dentro do prazo.tudo ok,2017-07-11 00:00:00,2017-07-11 19:37:37
60eb803a09fefe46e94bd88e6ff2f23a,8755ff039d17ea91d56589e906fefc9b,1,,"Perdi tempo pesquisando, e agora vou ter que perder mais tempo para ver como resolver o problema, foi cobrado e não foi entregue a mercadoria conforme pedido.",2018-01-25 00:00:00,2018-01-29 04:10:38
6d8fc2b3c24a4f8d4ab45791c9c9d63a,86cbd38abc4bc6ec27bbb24af6ca5575,5,,,2018-04-13 00:00:00,2018-04-13 22:43:07
b4482901ea8eb8acc172966496f7f0dc,352f09822e9d9bd34662893b7266177a,5,,,2017-04-14 00:00:00,2017-04-16 02:35:59
a07e0d7c82adcb3d92994a72d811f1aa,e353a2a4a96791860c46e1c91b426a4c,5,,"Gostei muito de comprar desta loja e a entrega do produto foi de uma forma muito melhor do que o anúncio que comprei, uma simples faca foi entregue como uma jóia. obrigado",2018-01-05 00:00:00,2018-01-06 01:40:49
9ea9ce89e11f89b556617a1edc387fe9,1f4e46205be9ddf4f9b0e98b11a1a570,5,,,2018-05-05 00:00:00,2018-05-05 21:31:39
78b31d0345ff53bbcfa7f75a6bf066db,d2b37f806be7546de2ce1d2bbd5cacee,5,,,2018-06-21 00:00:00,2018-06-23 01:29:30
25aa9015efadcd1123a8239124864e7c,b13732c40c7e74c2d89c595fdfae8fa6,1,Não,Não recebi,2018-07-28 00:00:00,2018-07-29 04:22:59
f512545e7eb122e8c89107e198255875,773632f583feeda7d9b063496b6526a2,5,,,2018-07-14 00:00:00,2018-07-16 14:25:30
603a1372413c9e76dc59da8474c45d04,57d74bf069e210bac3ce7a0892c54234,3,,,2018-03-19 00:00:00,2018-03-20 15:43:52
c32f595ac1af6948b457dab1586491de,5cb724be50443da495598c1db35ccfbd,5,,"O produto chegou em perfeito estado, no prazo e è lindo! Recomendo!",2017-10-14 00:00:00,2017-10-17 18:02:29
40fa529851987523ff37d7b8e955f1b9,79ec99878595baada166992ed3b31ff9,3,,,2018-03-23 00:00:00,2018-03-23 13:47:20
43e9279b8c4904c42a17664ce650063e,4abc7b5330425bcf9c2f7f48151a88c0,5,Ótimo,Nota 10,2018-08-08 00:00:00,2018-08-11 04:24:06
1db860276337a4153f3ee1ecf2bd7d56,bdb1554633e5b5bf1a3b47940263c00b,1,,Pagar caro pelo frete e a empresa escolher os Correios como forma de transporte é certamente uma política que deve ser revista. Os Correios tem histórico negativo na entrega de e-commerce.,2017-12-21 00:00:00,2017-12-22 18:32:52
0a3786d1dc9e85d2defff87ca323e1f0,9b3aaef8e7908ab350a9de73399ca846,4,super recomendado,"Foi entregue rápido meu pedido, já comprei outras vezes pela lannister e nunca tive problemas. Recomendo.",2018-06-11 00:00:00,2018-06-12 19:09:35
dfc5cdf013c2c632d60f8c40a4a15fc9,dd70a35befb65bab7a91010576b94951,3,,,2018-03-23 00:00:00,2018-03-27 19:09:34
4f03f271bf235d3349b4a3a1125a1c65,e55d5c08b9e26113f2f0b5b9ee191b65,5,,,2017-09-06 00:00:00,2017-09-06 22:19:12
c58d5d6e32746e4fcf8d1cac3c8c6b22,9c77966338b7a4afae520a5723c937a3,3,,,2017-08-15 00:00:00,2017-08-15 20:39:54
6be6676c6938834589c04bf934756e79,a7c96c67b28612698cc5e0fb735dad94,1,,Produto não foi entregue!,2018-08-23 00:00:00,2018-08-23 13:20:20
1703e74ddc333e5a1a3908856b575b23,ad0e8e3c3cda723a11733875aea3ec64,5,,,2018-08-18 00:00:00,2018-08-21 01:09:02
030efb2a480f78b6c153b40b383a8da5,293bc7dd9611917b0037860893adb256,4,,O colchão é muito bom. Para quem procura uma altura considerável de colchão ele é alto. Não é um colchonete. E deu certinho no meu berço desmontável.,2018-02-07 00:00:00,2018-02-13 22:11:31
c552dc34973558585d04c7305c7b4624,2d5d83348a4d3d36d75a5dd807eb21e2,1,,o produto não foi entregue!,2018-03-30 00:00:00,2018-03-31 02:15:02
a6495beb7a36ab999b6400db0590dfe5,d27bd1b2efafff52bd15c05de80e282b,2,Produto errado,"Boa tarde, , único problema é que o produto comprado e faturado em NF era um elefante de pelúcia CINZA de 65 cm e veio um elefante ROSA, 
Confiram por favor.",2018-05-01 00:00:00,2018-05-04 18:00:13
7031d44e684292e6c7e653fe3b6f0d3f,2f30f698a72b7001e344c6c06b0e6564,5,,,2018-03-27 00:00:00,2018-04-01 21:36:12
3c362f30c97d5adb7e00f5589eac8fd6,59e5317d09cbdc3fb1a09620de067934,5,,"Mochila bonita, forte, com bastante espaço..recomendo..",2018-02-21 00:00:00,2018-02-22 12:14:06
301052602b19726de4d08b6e1d60b471,d0e8691378e622e52c60c3302d78db21,5,,,2017-05-18 00:00:00,2017-05-26 19:51:39
938cba7d09283ba35816a4b15568e737,79727706d7b541683bd5e4f0d1554076,4,,,2018-05-10 00:00:00,2018-05-10 20:47:48
1f6a42e25e7a4cfebe6538c7f1525012,03e99d63b25fc441524d77bda33ab136,5,,,2017-09-13 00:00:00,2017-09-14 08:46:52
3f0db75d71e19170dfdfdd9ec44d692b,0af07373c6e0f41a0660087bf63d7c64,4,Bom,"A entrega foi rápida, mas temos que melhorar no rastreamento, pois a gente quase não consegui rastrear.",2018-08-17 00:00:00,2018-08-19 09:19:03
9ceb97ba33509a8a566b251bedb72035,f8c4580716ac69092b8428753aab516c,5,,"confiavel,varidade e preço justo.",2017-07-07 00:00:00,2017-07-08 18:31:32
fd4367b6307aee2ee45de7276e45993a,4f586e2756d31db4f5d770d170dd51ae,4,,,2018-05-12 00:00:00,2018-05-12 15:17:18
ca33434de6c22fa184c985d45f1714ff,b9222683e55758e925b1931565b4f343,3,,O aparelho celular veio com um defeito na tele a o processador está muito ruim.,2017-09-17 00:00:00,2017-09-18 20:30:14
946984a2b7110dcc4051de64d8ef04f6,b75900fba7c6652e3dc7b6ad4160fee1,4,,,2017-08-25 00:00:00,2017-08-28 10:53:35
c45811d9f90e22a81155b3a1e4a5c2e8,491f193fc52075598871cfe6f19976d4,5,RECOMENDO SEMPRE!!,O kit mochila patrulha canina é lindo!! Meu netinho vai amar!! Obrigada!!,2018-06-19 00:00:00,2018-06-19 17:44:05
fa5a288cd79a1ac8c5ab62d45bbe577f,bd9d255d535e79d6178400fe2aaec59a,5,,,2018-04-08 00:00:00,2018-04-09 13:37:16
8229b89113306bc158b06df124406a33,a426bb94ff487c1e28c20c73d5f99cd0,2,,"Comprei um produto e recebi apenas um. Espero que seja resolvido logo, afinal eu paguei por doía, não um apenas.",2018-04-15 00:00:00,2018-04-18 22:01:43
fb41c71ee60e8effc288580823106072,88ab23508366bde2dc715c9f05236499,5,super recomendado,muito bom as compras realizadas pela lannister .com,2018-08-07 00:00:00,2018-08-07 18:39:56
01167112d2d811c8f401c75c6c481dd3,9c9ad157b30e942c4359772b6d446e52,5,,,2018-03-21 00:00:00,2018-03-22 01:04:09
e12bd375429f8574edf64af0f1f54298,38639a0e5f4778171fd90e2233972555,5,,,2017-07-22 00:00:00,2017-07-23 03:31:37
675e73611503eb3bb670468faa954071,4989f3f8cec2a6f73b0d121c0e134624,4,,,2018-08-18 00:00:00,2018-08-19 02:16:37
7cb17e979e458b0b5b4215812b3b6a64,2f745f754793012b39e7806795178857,4,,,2018-08-10 00:00:00,2018-08-10 20:48:51
e771cdf41b1aadb6e05e3f442fc64b33,06eb87385425e5797a1a5c2cdb1b6559,3,,"Pedi pérola, chegou beje.",2017-09-16 00:00:00,2017-09-18 17:35:47
84aa4772d03687cd3abc4cd631b24690,ffe1f3d903f7d8189c55f1e52438f593,4,,,2017-06-27 00:00:00,2017-06-28 19:04:05
bd7247f2fc06d7aeaef1ffcd8f39e1f1,282565c3d7b0439d7adfa7ad1df6ac93,5,,,2018-04-11 00:00:00,2018-04-11 20:11:41
a0b5db2e43e6503bb4c8af3414e3b615,9f76d1a5ba48abf682161efaadca30a4,3,,Recebi dentro do prazo,2017-06-30 00:00:00,2017-07-01 03:45:19
e5a35475f7efa7f6abac5febba3fb464,7dd12269fb63d70af90a488dc5e90876,5,,Até hoje estou satisfeito com a sbmarino,2018-04-17 00:00:00,2018-04-19 20:58:25
1ed8e8832ee98c8d672e3715a6574a0b,5b567e97fb4f455c9305e7890ffc45a1,5,,Recomendo,2017-11-09 00:00:00,2017-11-09 15:55:15
7567a6986e56d4e02d8ee0c4e0eb944f,7d9a71f7ac9e3a44b7a1b07570b605b0,3,,,2018-08-09 00:00:00,2018-08-12 05:03:56
c066ea81a859d32ae4a24f573173ff98,67a229f0ab226f753f52634f1e6548a8,4,,,2018-04-04 00:00:00,2018-04-04 22:25:56
a85010525d8a6bd928f9e0fafb8bbfae,d68bca6b32291bfc980e6c3a89257ea1,4,Cumpre o que anuncia.,"Tudo certinho conforme divulgação, o produto chega sem surpresas.",2018-04-28 00:00:00,2018-04-30 10:48:05
b7a3ff616c8995b93db75a8d9b170502,ab5ff8523a162735e1d5ce37a2e4be76,5,Gostei do produto.,"A informação está clara, mas é sempre bom lembrar que se trata de um produto compacto, ideal para viagens!",2018-07-06 00:00:00,2018-07-08 21:31:21
a3a7ded58be7b6e94b58b43a081ccb8d,ea967d0366237c813c6b152725ad11da,3,,"demorou muito a chegar, mas não sei se a culpa foi do vendedor...",2018-01-10 00:00:00,2018-01-11 12:48:39
0f3df3b76ee47ded6ea5800f7f75f32c,6b6ce8cba846c77f4ce5f752e1401c54,5,,,2018-03-27 00:00:00,2018-03-29 01:02:24
a307586080dbfa0af0010a4b441af586,b736f9c98deb53b03ac6e931f3373063,4,boa,sempre boa compra,2018-06-15 00:00:00,2018-06-18 16:22:18
cb150bbe9a9c26ba00e794a99dcfb8da,b99254286dfd81214a129627100e22c1,5,,,2017-12-19 00:00:00,2017-12-19 18:55:46
31b74b2f2a35f29b1f22a8884ff95776,574106974d37a1691293b7342fa3d799,5,,,2017-04-08 00:00:00,2017-04-08 21:03:08
42dc6fbf615a1c7a033387c5458fe4ab,542ed9dd96bd38be14a8dfa8abc13065,5,,,2018-07-24 00:00:00,2018-07-24 22:04:57
350fb3fc9a933fcce0ac3b5593a93241,3a96b8ddd22b9f22c3b8a556d2003fd8,4,,"Sendo ausência de plástico bolha, mais chegou antes do prazo e em perfeito estado!",2017-02-22 00:00:00,2017-03-07 00:18:46
b80414763ae758bbd00126a7a73f9479,de03eabe883303fb8aca896699692790,4,,,2017-11-30 00:00:00,2017-12-02 14:36:11
bea74535e0bf38ad4bc7aa99e098ba02,0c5ba56a140a9fea3b9815c2a191c47b,4,,Esperava mais da pintura. Mas minha filha amou.,2018-04-10 00:00:00,2018-04-10 19:49:19
a36f38c7d205ba63c2fbc501686d9e9b,09944d214dbe0d92666178941a674632,4,,,2017-08-30 00:00:00,2017-09-02 01:04:10
28a69cde3073d56f546fa0fbdda48afd,37439c69cc9254ad393066b4061ae5f2,4,,,2018-01-19 00:00:00,2018-01-23 12:56:24
b043fa1f7c2beaffb8fcf06da1a80b8a,722e6f9c78cf4ce9ba1058d788a6740d,5,,,2018-03-14 00:00:00,2018-03-16 04:25:42
5904120b377875c1cebe9c7bec22a1b1,3ff79cc8f927df012dd6b1b823632745,5,,"Os produtos são fofos , lindos!!! Parabéns !!",2018-03-07 00:00:00,2018-03-09 21:42:28
6ec399902962c0f433167ecf9d4d680c,dcccedd7ddcb971baf4602e441503030,3,,,2017-03-17 00:00:00,2017-03-20 12:15:33
98b7288eab50b56ad78f9e9f23839aaf,b178d37bc8cf0346e18f4ebeff294dcc,3,Produto mal cuidado,Produto apresentava bordas amassadas. Infelizmente não fui eu que recebi a encomenda para notar.,2018-08-29 00:00:00,2018-08-31 22:16:32
1ee1881688baf1d32d305f9608279e45,b403900b01526c3787b22a9485d9e493,5,,,2017-06-13 00:00:00,2017-06-16 02:55:59
491472678e67595e9e7f38694883c793,f4b984332e7956371b352bb4edae2cac,5,,"Recebi o produto em excelente condição e recebi o produto bem antes do prazo estimado ! Em um dia útil o produto foi entregue :) Obrigada,",2017-08-09 00:00:00,2017-08-11 14:12:32
4b22cd1c2bd512c68303b15baee20a35,055b1b19fcb7ec836c23f44053344b20,3,,,2018-03-07 00:00:00,2018-03-10 01:14:24
3584c125beab150896c05786e70dfead,5976280bcb9e91bcff848a26a932af9e,5,,,2017-08-01 00:00:00,2017-08-04 12:47:55
4cf2ab081c27f9ad18a0fe55ab09bac1,ebb764cf2623a3a2d00b4d06978f16bf,5,,,2017-08-22 00:00:00,2017-08-24 02:55:57
99f4ba1dd89f69063759da01cbadfa33,7d23bcb0775adfd699d3f8c7447a2882,5,,,2018-02-28 00:00:00,2018-03-03 00:29:08
50a09f827c9f56bf47036e9c6173f21b,ca7af64c0e6b1a6fc563832581a7c544,5,,,2017-12-27 00:00:00,2017-12-30 01:44:17
a4154c48005bdfc1dd576c428a9d9e27,d57ee317a5cd7f23d06b203ebdc2621f,5,,,2017-11-10 00:00:00,2017-11-11 21:33:23
77a65ebc9f9a9ca607f9e4871bf3e75e,9272fabd5bfa9acee9ae3fd87af61a0a,5,,"Chegou igual estava descrito, ótima qualidade, bem bonito e excelente acabamento, recomendo.",2018-04-13 00:00:00,2018-04-14 13:07:19
ae238a4b99b08709995353a5964c0939,c8efed385881ed6ba56357b0d20a1e46,1,,,2017-04-08 00:00:00,2017-04-12 22:16:03
25810af4edd297824bc92040e2659d97,817128a33949f3540f2456c11ce3c327,5,,,2018-02-17 00:00:00,2018-02-18 01:54:54
ebff1d9377e676433b02e8ffc667d5b4,a99d889887e1de4ac286fc3847455a97,3,,,2018-07-07 00:00:00,2018-07-19 22:14:59
d83d39d316cfdb2d4a4ab1b2ef16f01a,d8da851ab137ba5e72352b665d2ea6e8,5,Boa qualidade,Produto chegou antes do prazo.,2018-05-25 00:00:00,2018-05-27 23:55:48
5dbf9797a64dedf40ada4733415f90d5,6957a23032580b6c443b068f0b86cab1,3,,comprei dois pares de luvas e só recebi um par.,2017-09-19 00:00:00,2017-09-20 10:25:37
322b80b895311944cdcdd8b7c39a1d41,64410a4fbf4904d3f9445bf58e9491b5,5,,,2017-02-03 00:00:00,2017-02-04 12:11:52
10a5c95e2287f09749c3bc5885756bdc,9ea1203e5b988b66f3a348380106b77e,4,,,2018-08-28 00:00:00,2018-08-28 22:49:51
f7e0c5eed646de56152c17868ffc8ab5,af7c5cbf4bb52c9f686828ffe06a4f6e,1,,"Comprei o produto,paguei o frete e não foi entregue em casa. Tive que ir buscar.
Péssimo.",2018-03-11 00:00:00,2018-03-11 17:07:55
555862b6b81f935e5f360de08ede9273,60753b0d826f7ab796f24eaf861690eb,3,,,2018-01-12 00:00:00,2018-01-12 18:20:42
270efbf3c6f5ca419dff23906f52b807,86efd7c29e904b20b31e862644db7ece,5,,,2018-05-24 00:00:00,2018-05-26 16:21:19
aea723bee8f35a61b8738007d38010a0,3c42071acf925f589bd9a83f291c6b8a,1,,"Produto veio aberto e com um amassadinho.
Embalagem frágil para o produto.",2017-10-27 00:00:00,2017-10-30 20:49:24
1cbd8bde33bf549aed834b3971742031,2130eb96d3ca108910e9afd32f4c7656,5,,,2018-08-16 00:00:00,2018-08-17 10:57:45
e0648f241eb10dfd449d5a772650ab9d,fe9fc8eb3ad784aaf13c6788561efe59,5,,,2018-08-24 00:00:00,2018-08-26 00:50:02
bb3f0f1ec601540d47877450ec5a9118,b91f8f630061576cecba47d54b2f105f,4,,,2018-03-22 00:00:00,2018-03-23 14:37:45
8cbe8a529e971207c10746d4b6788297,5b265b1557d0d44a32df50b4fbf98c7b,5,amei o produto,"Chegou antes do prazo! E adorei o celular é maravilhoso, eu recomendo! Já testei produto e estou apaixonada pelo desempenho. Ele é grande mais é confortável na mão.",2018-06-27 00:00:00,2018-06-28 23:55:35
3130a4ab1374a000169cb884f6afb873,092166b50105729618cd1dfb1e7c650c,5,,,2018-04-10 00:00:00,2018-04-10 22:17:25
678e365210564367e0492d100b977f0b,496b982d1f2a1315fcbf81ae2fed02a4,5,,,2017-06-07 00:00:00,2017-06-09 19:26:56
cc067a8152c5d1d2811f512c558d5d08,12589c257a3c1fbe98b76eae91008b19,5,,tudo certo produto show loja show,2017-08-25 00:00:00,2017-08-29 18:17:29
